MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.5848837979055597,35.90519567219851,5.2206376754254205,1.56058411028449,335.8224353517309,2.108010994881265,33.88157515526909,-122.98857044118202,0.8921115079932485
4.134904615165278,39.30493746035488,4.167668677347014,1.667687070961378,693.2392042151542,2.3690011119402583,40.10923133942149,-116.9037957712255,2.44763269259642
1.4583338762195026,20.422288874076123,4.162516134610685,1.7442038322204576,123.91376456830389,1.6935910672048142,40.62215470400994,-123.8511394418858,1.1098596392960816
3.0238119038797895,33.301129507655375,3.3272267552529358,2.0296509322897203,277.0501757104456,4.262920079987209,37.42196316650269,-117.1908473682968,1.7109708370436387
1.0003737452611434,36.209338368263964,3.658825758704498,2.0976853549932057,237.55069268113763,4.253658152555596,33.665288160482355,-117.86560437369415,0.5
1.380624761274773,15.597404259847856,4.361504413313009,1.6400221103408894,133.2258150423721,3.530763611476834,33.84525251653797,-118.4834515567945,1.131617687753979
3.005359801558514,5.774272004332133,4.6928381754422785,1.5621303151537524,265.56836722302955,2.7905076408368497,41.463848029621495,-117.48527560767978,2.436756259799744
3.961373555801166,44.61062329247774,5.503329930156726,2.4096702759519584,362.64560517769144,2.0062867711507635,37.55357423377711,-122.14655649021071,2.0142215895522915
2.9665401963808824,34.23703831244705,5.427362876849732,0.9834299227685501,369.52668405426266,2.2936774274671756,35.12273637152334,-118.3840745794176,1.5754535443084483
2.5625906174323636,32.84500049973824,7.1743264081479765,1.9689000561857888,515.9493199151514,3.1807332090053597,37.88624003490829,-124.62045028398629,1.4656599494880065
2.3313152025879362,3.9362299907737843,3.287739477679471,1.5825965641329698,237.15730007482395,2.4021371907762874,34.76694160752844,-122.16397407651633,1.6250123351449406
1.2786993059996157,41.38568254038552,4.204600771730718,1.8309547506370305,119.7080614083168,2.709755227122645,39.40125070102322,-118.0716886605975,0.5564111453037298
1.882975841733945,28.303649278374657,3.434678873362518,1.65199141724584,93.50855647155502,1.8510866441475506,33.725396023184295,-120.12064595663134,0.9253474929249648
2.1491310221900335,42.45544457875644,6.546977936126174,2.1525756576713024,173.9696346334151,2.0441473521225895,34.72249116516922,-124.76885449243392,1.2890069456603288
4.6602861446622645,48.30068362136331,3.8452364667176306,1.804923241429403,93.6887374157822,2.3124197440225562,39.18785358789741,-118.4833604643898,2.436012882252641
3.238918369494998,48.17001775709016,6.253130506401563,1.2330464481520949,151.56350085516195,3.779334474507844,32.49948036210074,-115.82692906413538,1.6825590988076695
1.1059362419813443,43.34485736336659,6.941839168147419,1.2281029559825922,106.86532463605853,2.8995995456642585,41.9495826608428,-124.98964314991686,0.8846651346187808
3.206812920231062,1.5379816455494297,5.009191647454805,1.5916242765796849,154.93856083218398,2.1732186410527174,35.33284286671471,-117.4159754652371,2.557747440619763
2.2335686625752453,44.281583104222065,4.876420509018562,1.8173670689003492,842.3674947941241,2.437387957000084,38.97461064315915,-122.55215409724492,0.8626919657827588
1.9246550651573862,4.681289177393997,4.518139733463802,2.14783317653233,225.54092625043586,4.13525146493972,32.827786431084014,-123.83573351250776,1.75093015252603
3.713356838886567,42.79773083605698,4.106363306853733,1.4530559819692022,745.6459805272112,3.281902735637062,37.67178372384065,-119.09069892770252,1.7415476791510345
4.5986232764639485,14.63425209682057,3.9321326368510303,1.0496917576108447,332.54482568919394,1.996073721584202,37.35729509142274,-118.00774830000614,3.1478231236575804
4.370641365842106,30.516847919492033,4.318076674157083,1.8088592741376845,155.86987155872313,2.896556747245828,34.63712520683273,-124.38648180824758,2.444631658025293
1.7717427214548152,2.8065998041074693,7.654425873520656,1.662998790574534,227.08186799015434,2.8476917531213894,35.4782717634057,-124.61112280703408,1.8159159583533344
2.3216935500038285,39.27941648727667,3.275153874497045,1.7273542092272918,77.06315368613528,3.4377916333470986,40.48857157110294,-115.67491019576242,1.2318388011329158
3.2185755159699028,6.505732754511018,4.7906778708035205,1.3158911964424842,189.16822174963752,1.9361014667461118,34.33288752963016,-124.27154510484128,2.429569044969853
4.470412729759394,21.200296224612284,5.6166659946519175,2.105283671234805,96.24489020377217,2.3764657393196655,38.89656157785775,-124.69498650242367,2.7584215520952555
2.1289089565043597,41.57427967164004,4.068319473838481,1.3797863855762627,365.03736232548823,3.704452209389336,36.4981426397776,-121.75485358913004,0.8774195599918622
2.472703771541789,34.63178182267441,5.034829378769819,1.7548131833010068,181.5582771975456,3.468472248069559,37.09677099652816,-116.2380331511569,1.4570571925859217
1.5460565213754782,1.2735967705789848,2.8681281461013133,1.7563861707164528,197.4730370161068,2.2902572113358413,35.68644413852728,-118.44381029407988,1.289481363754029
1.4767777236959316,20.828307076047096,6.776768688930368,1.8307187387023445,181.438012067375,3.072766258675253,39.85401568965793,-116.2143049581197,1.5285334919372988
4.113833575636695,3.0634061538941912,6.310401684980507,1.436504390278735,458.4847364609355,2.3574352799349123,32.04786392409766,-124.23625324800965,3.076966352817483
5.428111418606782,33.412823013287415,4.302991862416681,1.3833209953451135,133.5567229525814,3.0318659356633995,33.78149077521962,-120.14073198779406,3.1325384932852467
2.6202626965267175,48.65276642808229,3.4044551411340063,1.9582456175558378,124.95595895562073,3.5184121558526593,35.58338348446109,-117.0984630369662,1.3453299373791563
4.534667482442541,32.97529683068758,5.692884081257942,1.8364063813772664,312.03004373006763,2.194137849134256,34.07722869530512,-117.17272490823316,2.7470354959102177
3.268816031492021,11.897444972219114,3.1871705508322297,1.7086237173462804,526.7434620069833,2.4726140414958118,37.45943550426999,-117.37652127479016,2.017175742812097
1.9561299895821,18.345047207898187,3.308178026051363,2.051649195343814,304.80728070138144,2.7951009781242244,38.90109056859579,-115.1946114289248,1.3424703883679412
3.26841528187378,47.663047026188394,4.362598228483428,1.7847661838388613,1137.3175060294277,2.3543675731159666,37.88487968682793,-121.92263978785498,1.272421321468964
5.955299944333779,11.90773002498052,7.144668458361854,1.5269218927259574,128.4034331824727,2.2654633550742296,36.92945790264613,-123.31612327446037,3.911795616131181
2.669066153161715,28.31409551436057,5.412338552234877,1.8369498873553274,54.23685348174685,3.0114727209926806,38.91477453370226,-122.7017105698841,1.4313819960188994
6.036637315003511,20.737123610258582,3.7104652187691114,1.795786449116252,343.64155491766525,3.7241870071719387,40.88198291059368,-120.57342249007208,3.354689513821058
0.7143235487719732,38.5862976862252,2.6577498626757667,1.7873597636847873,221.85488632640073,2.2835961010294414,38.87371117904345,-123.1229182209391,0.5
4.133550343329876,43.77999553929441,4.592369409323841,1.3921343449357213,342.06218810479425,2.1542558164065637,38.680397148876295,-115.28832637412351,2.2074474099206336
2.8416748838126815,17.249731809573817,4.799707019134223,1.338871878305905,445.9208092841109,2.1173203856452547,41.25686003770087,-120.53016731409352,1.899403242064695
2.3338091757536104,33.0795035057075,4.443859310011203,1.9609047300613258,84.89105631060129,2.633863808533188,41.5836257219314,-114.31719621226114,1.4215789611670704
2.848514343231024,28.058478910370408,7.752583814940155,1.6063376218236922,203.69039985270325,4.101902812987004,34.068822983292705,-115.9758020109014,1.9249761051036247
0.9862352872024377,14.598550555678015,4.246229810855278,1.110216337420013,372.20074845419094,2.3923317667005954,35.28437972572233,-118.95481073027372,0.9240416552357504
2.430179008956912,14.44621239904787,2.26554680760326,1.2729152479061914,292.3926330722495,4.039238668481823,32.11832358102055,-119.720415675158,1.6048332347674552
3.2612842194093212,26.898616743258305,4.032101691743628,1.2915279266979596,215.27214427083027,2.344001717460745,35.54940358545212,-121.97581219261092,1.9388601823421467
5.775459489254567,8.608622564869151,5.1058975461564415,2.02452768640606,412.41644041143286,1.8280232115419879,39.2423624246249,-115.53965841462202,3.844085686239237
2.086877045512939,40.46936553798827,5.116734524363522,1.6202683075128885,492.3524764002545,4.572896197435478,41.755666885108255,-120.85151860851992,0.9703912839730922
1.7997277477159002,4.348982580876333,4.266724467022316,1.6531398275293239,58.87030461815595,2.560508871270938,32.13286050132196,-119.55051679448805,1.6412105314694705
2.104528133712873,5.689986899659776,4.098614904513125,1.5539725261407142,730.3301427518026,3.5429383849745437,33.15291185767776,-123.23188062495343,1.7534134539851085
4.335398082649244,17.97554838490696,2.4638045536533757,1.3405679961960144,105.04202309225018,3.4675279229682143,37.25292253515373,-124.28209003218048,2.574736056353861
3.2144545128215163,6.85671600671573,4.592803851623028,1.9337118051739217,366.0445085555952,3.362089201803944,33.089366967916256,-120.75985320321652,2.323616564535167
2.0746826744852087,24.804880644237734,4.123152645620794,1.9031929694826235,193.80002883012023,2.5477196655638217,32.50058542477917,-121.0915971697216,1.1953251638100564
3.5316079022080356,20.844878989243668,4.86449587348127,1.4190699802060271,592.4507255117213,3.133875815873307,36.43672859605864,-114.39597426231222,2.3049863097104084
2.85624858218449,36.07939021267232,5.181169425976278,2.1933413449502566,404.8924027374937,2.555125885593117,39.188606461599385,-122.05883319245288,1.4552191990717749
4.454711643242837,47.764761031635864,6.530936983843884,1.914581059019235,371.2622276598692,1.764636120064046,35.35271711402688,-121.86122001573378,2.293535395831383
1.9001411297737751,37.78776786232181,3.345666753961738,1.3958795700611428,289.7892839046685,2.4368412859425854,34.0466678708282,-119.3377325940687,0.8322030912436839
2.2999489461345215,9.991692936243005,3.0431209320547548,1.5745415982348379,167.03268425587135,3.4257571098531137,35.45801992337822,-123.1364962499095,1.6123327917278325
2.225579061922325,47.3580700738452,3.81787997401761,1.529421871981403,120.63863703514005,3.7025332265215063,33.30367190912633,-114.64808953772076,0.9164928682225668
1.2885263823693882,20.17635694772139,3.588384778527561,1.742789184274775,91.87724603553383,3.682279012661993,35.551599980195675,-114.5281494362794,0.9625718808396536
3.1614063168533804,24.448042571510765,3.46805338596783,1.2259384490374372,157.76847185568278,2.6803028172975036,36.93253948081001,-123.4000822452328,1.905443578465957
3.1053759508593135,21.39037550586816,6.846626566799001,1.4570015176564264,469.1272188879115,3.995865443538603,32.73677197441593,-119.0498652632602,2.2588188196186225
2.7253799826829885,14.783709749388915,4.689193806977922,1.931813451719933,120.96610237588057,2.0407406588656323,37.48601752181567,-121.85034451951542,1.624387524055972
2.411762495413329,44.43644461414411,8.033415049831168,1.1839486965200086,582.6830146820714,6.058202021263754,37.09187780695712,-117.61488982992324,1.2560389014889244
1.3205651680312402,16.987920687655738,4.413410886672928,1.6067056068661973,117.8178509499659,2.6710114185112435,36.10924368337263,-117.05426536071744,1.0030514589454032
2.193420096094741,29.581498026384583,3.115466103965615,1.268073834800388,214.28061353290096,2.7833199912545052,38.21867948492204,-123.45293410265631,1.178128238815051
2.282359349768042,12.877596810175204,3.5581121703159067,1.9484225108681459,336.3356033342515,1.876822193235454,41.338439337840015,-117.5013641010253,1.5830344236209528
1.8054434442303875,40.25460483770407,6.085518094025802,1.7603217442172059,499.1442551999436,2.392663888050173,35.25537856423496,-117.55269750140712,1.0645103473982345
2.503633270380403,38.86449475612761,3.1912795537798964,1.2225955324389157,187.88505976004515,3.3850825625411023,33.32950847142275,-121.2034576563686,1.1098333982521544
3.340290556076773,15.322764851238045,5.246965352209306,1.3426295559334565,342.7793300839517,3.124930374443328,39.395552347384935,-118.95541361158313,2.356081982110933
7.111968936247722,33.996690977187875,4.003393306793802,1.6214670228320163,280.4516624045529,1.7739379387547047,34.50184083922907,-123.35934932270374,3.9656466149384215
2.971399822380787,35.14580756514564,3.369943132540759,1.0427399917914382,206.56074277357848,2.9521758947539123,39.24547597633913,-119.98132407338082,1.4684319917633502
3.099830362879595,28.49631514804161,6.774627550335527,1.34000952463411,118.49517433292438,1.6534938943994386,34.77121511860289,-121.2707439244475,2.2853454147238006
2.617009636240718,30.756794609802647,3.693989897406725,1.3844983936375688,331.7709865195747,3.9607566419845988,33.14873700175802,-119.28633052031908,1.5343007377669848
1.021467385648224,29.457366835943223,3.5344811041710567,2.1237360901195346,250.03759175149273,3.8320671368457613,41.99852113371812,-122.98583626996266,0.5578553411320517
2.681772317267744,4.928740207797421,4.376143299195303,1.4573482077291766,199.38981650847526,2.0395117222114902,37.30199855327013,-121.784592728403,1.906780620684752
2.8030755518921744,33.60839091972148,3.855680493726874,1.8871627468450545,264.5103420797113,2.9304656201780896,39.43570227099524,-118.80500407178675,1.500431905698637
9.544403778756042,23.8460001833733,8.789849645303203,1.483789579856283,363.1768054044203,1.7658791386071717,35.91807445135124,-114.1287827173993,5.0
2.4642661504643355,21.915195298790533,6.211793841590123,1.8904743943466273,76.00376858393254,2.3768435818979383,41.07905701944983,-120.03495831690142,1.8041914180533911
3.170168075574225,43.384186080113075,3.732300742081755,1.2068881783255936,165.83039710949723,2.953034318017072,40.271648569740215,-121.16996938867022,1.4263687656529282
2.6705833646795933,2.132845794336091,3.9095619916048823,1.431481622936206,124.32165543512343,2.7482829020776034,40.30015842790107,-123.02949309582188,1.9300025137277368
1.4976622219061013,13.299366695030276,2.459823804147113,1.615493052456375,131.52715113343146,2.996425308820999,39.98107786434541,-117.65264941428408,1.2556340611531482
4.868446179354143,7.042292996722021,4.68504688418756,1.7009071803012796,142.8315943658743,2.8834002899353317,37.826116075590775,-118.41431708344032,3.31804688348157
3.9886695031160504,2.734123533070588,3.61986777946927,1.7707769731500687,526.196429844934,3.059013929392918,36.81918671453518,-118.62551533463366,2.671914750930948
4.068991460861939,14.445681765590965,4.638388236299095,1.7174526714732194,304.89924649170405,2.2337329800783743,38.52217674731123,-124.61151319137076,2.583175197903113
1.7094484871725606,49.71814586888376,2.5026874685613425,1.8029599311978173,113.00693122057312,2.5836796345866073,34.745862538090414,-117.02305622952306,0.5
5.558496275099624,14.39202585681699,4.50655746495844,1.6008854854642818,279.1760500639453,2.777705572334071,37.3872719275311,-118.87133364935136,3.424027510210238
1.3297045445384816,33.62096579764739,7.462481095009975,1.7160273828312085,328.1792065271454,2.553465497566534,38.79630155373505,-124.41751187778736,0.8603889450351645
3.666655595996438,6.843487386613598,4.5577080226949835,1.342844770547486,190.6103618151917,6.161514224011649,32.916772315061124,-119.01677080557027,2.6484878597490704
8.305316991956017,30.446149518762283,3.5814007917115958,1.1796594444419481,101.1041825360633,2.768209620482515,39.5611109963417,-117.48558092351183,4.892893217759256
1.6401325958369344,49.19928625289792,4.446306938200253,1.339841500302661,113.55059403496267,1.7873024657974832,36.73219083212462,-123.6449598576352,0.5
2.0363766210534076,15.317330861920533,4.417305503780506,1.1955641620775344,79.9632839746254,1.9274295319880594,41.50507888537123,-114.64467205786522,1.5132792695599
2.8600002149942747,42.235209270919896,8.601470046812473,1.7463759136737025,1104.6644894334454,2.8552983886504926,41.495772131409005,-115.7401989271288,1.8099143888158344
2.102684158567776,49.597642837514385,3.9633460555075475,1.9938705810881685,72.05761639525262,2.6435046905380917,40.43219466607674,-124.7500328745955,0.7525349212503137
1.2324945004063548,30.250297925243732,3.1423563458056005,1.3208454057546444,101.71587848060688,2.606608493930858,36.24453132266067,-123.04661758028436,0.5
2.81501300708302,16.485152756511138,4.440777508635896,2.040888702588777,239.4412821594216,1.7091488171246079,39.20218399107165,-117.68312067732596,1.9399094121716267
1.5811750588062188,34.544427297054,4.719223424759155,1.7880226492524811,66.96385965220391,1.7842263804464389,34.22327880132062,-122.97801121006393,0.7852137236036345
3.4608733150552022,41.83653324748878,5.348710313754836,1.4676213586271418,108.56772759664004,1.958027212379545,34.88802218177121,-116.41849206442411,1.9438406914335995
1.700719016658568,9.262749792365046,5.668994585423177,1.5512702920001296,263.52649020260435,2.0305723344594475,37.77298460978432,-121.60981390691036,1.4436508761919469
5.991535113100747,22.897346087737915,8.152641765404992,2.1026754683585365,283.5232946565326,1.8296072453263332,39.3884640574884,-115.54412502518947,4.067947536205244
1.8230482915588302,16.66256013221003,3.672589200228616,1.0518460421112745,326.62075254858604,3.366754155916197,36.365156818077615,-124.18127628373102,1.2280242677273876
2.3065281518721488,14.466523687448356,3.6582717570328698,2.0626859895482768,404.46509427685163,2.8450398175242992,39.88680623825741,-120.47617207518282,1.297056163848875
4.1159137737916645,42.925995836219705,2.5630011055082327,1.9868818113911093,235.62452825635827,3.516063822588788,38.36888253344624,-114.58169243781076,1.9985860495921035
1.450898210080918,21.965838763264465,5.519734605679993,1.449234947719885,150.2226718945989,4.048824838190139,35.16534269204608,-122.61909381104174,0.8976837993684912
3.052625328028588,17.787794801436153,3.484976735422379,1.5921257222249385,337.87891600706325,2.924750227390729,34.80283727644023,-119.0252919876881,1.8426777990316023
5.2939153338313005,30.41637602914863,5.779711202712464,2.307346602381242,641.8935390426531,2.1653156800364974,39.88859575862412,-122.32483113382035,3.1445236227732205
1.1972807559819745,11.699755202334703,3.8677321972034955,1.272831363357265,376.89431183175935,3.43386545761961,34.99803939458094,-121.26275914621156,0.9576372104781072
2.9866774997587653,12.334351991131019,7.584291803627507,1.5667491043673547,134.1368883018418,1.832192629134615,34.12988719003316,-124.15694497565453,2.3888855781253566
3.1035196982288786,26.741939299164155,2.9053742883395373,1.8756712145659442,378.9393248492623,2.3032181833519587,39.2937895713795,-124.77491383160854,1.6073357868225506
4.049928637624842,20.942115044273322,6.197735454811064,1.7299487628222072,359.9722415969004,2.5365455724722645,32.647580720334105,-123.48608953554832,2.7209974301529534
1.4464004160829842,15.417917566556081,5.854028126129388,1.6810827645674484,102.52514810894128,2.872153894262928,34.11744716068245,-121.86910786527147,1.4225360914091802
1.3860793800765694,3.6229823199372198,5.232904088832558,2.38599373797299,208.26828757138856,3.907283747061902,40.485081732932,-117.54335429174137,1.5020244205674105
3.547264079492292,26.16489127794375,3.170945475928408,1.316168870766983,361.145272398755,2.0838394430164584,37.42737072869724,-117.83627692889216,2.111982643381638
3.16280022408888,40.92372570089359,5.263958284186504,1.3215550848732476,543.9656662416985,1.8111506151851617,37.43240129648101,-119.42561701243304,1.5899326400852698
3.0886936099833924,42.591070262161196,4.515046949913492,0.9985640837087886,156.16731558906352,4.379505213758634,40.58028675458609,-120.20460072752424,1.470084490715272
3.2435960274427615,12.378517613114061,2.581685341897493,1.3394463702840826,87.99584264933429,3.7106688491122086,40.124173838185335,-119.76780545040737,2.122327302902958
1.9216115154351372,30.578714010936686,7.243407554105952,1.4564409830428386,351.20248080997504,6.7765000267494155,39.85708570004324,-119.10363181272282,1.6089870166539004
3.0600972381478884,43.14571328677363,3.9838570017930692,1.785416985336214,204.49759024026062,1.7426021504370397,35.55347438485192,-117.42450949246796,1.425421560832845
3.156496390088082,21.17386343601394,6.87608814497158,1.998306794294243,289.6400021155683,2.852983049679851,33.98150123739294,-117.08618367338772,2.271034960949312
1.8882588097118596,46.31620948277495,4.440655321379569,1.3445384234596263,274.51022324012854,1.7949814086540383,37.46060624644103,-115.27312496826973,0.9063136513431952
7.038345160426076,44.34846030892879,6.0929791979855406,1.6197496279818575,273.15015711795553,4.474754031768836,37.54912047260471,-120.99643408558354,3.730986130881786
3.461297778095178,11.250895335023277,3.416077140404065,2.181504172187374,182.20143468413704,1.5354101088176206,32.46317018417299,-122.82747229942018,2.283766265190045
1.4804760442449678,13.598364584259906,4.8622900859052045,1.567670423661252,460.91514712607926,2.0301986322254133,36.19997644128267,-120.97109430476654,1.291826147244008
3.799315356461552,9.754001422654387,4.69969584001476,1.8403541251545552,134.86391321517124,2.922947004624616,37.3731202949809,-119.52955317424583,2.596248413660005
1.6534508646656794,10.47333183514023,4.109710215008669,2.0921555363850164,293.6031722621339,2.866893669668337,36.86355695218644,-118.97114725810457,1.07409035236007
4.060809485398809,45.360011152572945,3.4256215788101416,1.3741643569041222,321.7474317397495,2.6937731341533753,41.82728679096503,-115.774268725916,1.9189216455976883
4.907757625421444,47.36119835173816,1.8125606951105317,1.3330529275273981,213.4200436937716,3.0974570448967285,34.119348502838456,-123.31989310245504,2.0797738125679084
1.788573109222198,3.52505691935668,3.46803592138937,2.2690240619718023,427.2905646450619,3.7351088216717945,33.574242970967575,-117.09218255904474,1.5902170501351467
4.442759609902075,29.758680132917124,5.512551077042151,1.8377476006185556,174.46791357488027,3.0848431574916573,40.82243441982426,-118.93076884749124,2.6384766771584056
3.3551946167180824,28.834108200884998,2.963121630065537,1.2752140845492217,1230.8459067669094,2.386847826348622,41.36161178074544,-119.93264145771457,1.9134557742563216
4.133882659051393,20.17163361259923,3.1256177775156737,1.3299403443299265,288.40843918917585,2.164413061621683,40.60495538516252,-115.32141730130478,2.5092490924173023
7.150532095376004,31.275997824162037,2.869728086578057,1.6030464236568107,584.184930494207,2.9790974614212105,40.99935906071046,-118.95660311719467,3.988731168633346
2.3985131994080873,47.73511485364228,4.777814586333658,2.1824226535162383,455.0216148725822,3.113888235012664,36.98242714359903,-115.91667802719884,0.9702500591169276
1.8507038139578977,9.54134112591919,3.417094126969714,2.0308615474216567,655.7421033158837,3.2552347804327564,40.8640677889554,-116.48403558493482,1.4326067303120418
1.7268653748016893,6.720694097413729,6.413429454408326,2.053828789478629,266.84162125772053,2.453878353474779,36.97202674856676,-121.4136849330867,1.5951168638265203
1.7930234895697954,2.603563054915325,5.655988349781426,1.4973152997598331,539.2901447246272,1.5964299695333983,35.87967769791739,-117.9389681198989,1.6530830607739155
2.613467361878644,18.29151618704369,4.872849155578638,1.6134132144067008,667.336721583514,3.3206834201517568,33.800836663822906,-120.83409023720696,1.8523024935925216
3.234847224816761,17.530584123330968,4.864437795466045,1.4164005592662376,299.07002594304834,2.31866241040335,39.63528242025527,-120.51763660110136,2.07866756848547
3.130236268399025,22.32914074805029,3.571865621927495,1.525777782301327,149.466665394271,2.7821401244637785,37.91874056009729,-115.21948151882278,1.8616801163396228
4.144695951832596,25.689265317627044,3.5508956143379202,1.3036998082171132,879.371757033265,2.735047367136152,35.64794980541931,-121.296416206526,2.314128057221258
2.7363665299316517,38.664190656885715,5.674225319259533,1.3959467741423344,243.91282921679525,1.8263820463175933,32.29130768005682,-114.9342715973006,1.7994406022093097
5.704171526412061,20.381439881562244,5.923472834097931,1.4456803419449473,258.6062023621979,2.716174750208629,38.70887342580799,-115.8071763594238,3.642249017325247
2.3750571650584695,17.492812419350305,5.584001142241803,1.5902347532042214,293.08795440671673,2.9956307494284142,39.01457245036832,-114.3085310456149,1.8420131338441328
10.879963472530926,41.99874761888339,3.9376111709149355,1.758770611353469,143.50793149620176,3.504370194350534,32.77778718174398,-123.2918479528344,5.0
3.7399448137607316,42.46822178904108,3.990450249514676,2.323133643784809,310.14044726958815,1.5234218500913317,37.71554637634713,-123.94560422900516,1.9612954913280525
1.7556035465960234,12.41381002242205,3.3824739950676865,1.551998906877455,314.4805577821211,1.7382116808171455,35.829855104470745,-124.61649233133974,1.1194756298653188
1.574262758369235,16.2762919510119,5.729058872185422,1.840837694295663,245.11800515676447,2.254306611005527,38.57086878278205,-114.74601763921046,1.3066092034119516
